2017-01-02 23:25:00,"57,6","5,8","8,3"
2017-01-02 23:55:00,"57,6","5,8","8,3"
2017-01-03 00:25:00,"57,6","5,8","8,3"
2017-01-03 00:55:00,"57,6","5,8","8,3"
2017-01-03 01:25:00,"57,6","5,8","8,3"
2017-01-03 01:55:00,"57,6","5,8","8,3"
2017-01-03 02:25:00,"57,6","5,8","8,3"
2017-01-03 02:55:00,"57,6","5,8","8,3"
2017-01-03 03:25:00,"57,6","5,8","8,2"
2017-01-03 03:55:00,"57,6","5,8","8,2"
2017-01-03 04:25:00,"57,6","5,8","8,2"
2017-01-03 04:55:00,57,"5,8","8,2"
2017-01-03 05:25:00,57,"5,8","8,2"
2017-01-03 05:55:00,57,"5,8","8,2"
2017-01-03 06:25:00,"57,6","5,8","8,2"
2017-01-03 06:55:00,"57,6","5,8","8,3"
2017-01-03 07:25:00,"57,6","5,8","8,3"
2017-01-03 07:55:00,"57,6","5,8","8,3"
2017-01-03 08:25:00,"57,6","5,8","8,3"
2017-01-03 08:55:00,57,"5,8","8,3"
2017-01-03 09:25:00,57,"5,8","8,3"
2017-01-03 09:55:00,57,"5,8","8,3"
2017-01-03 10:25:00,57,"5,8","8,4"
2017-01-03 10:55:00,57,"5,8","8,4"
2017-01-03 11:25:00,57,"5,8","8,4"
2017-01-03 11:55:00,"57,6","5,8","8,4"
2017-01-03 12:25:00,"57,6","5,8","8,4"
2017-01-03 12:55:00,"57,6","5,8","8,5"
2017-01-03 13:25:00,"57,6","5,8","8,5"
2017-01-03 13:55:00,"57,6","5,8","8,5"
2017-01-03 14:25:00,"57,6","5,8","8,5"
2017-01-03 14:55:00,"57,6","5,8","8,5"
2017-01-03 15:25:00,"57,6","5,8","8,5"
2017-01-03 15:55:00,"57,6","5,8","8,5"
2017-01-03 16:25:00,"57,6","5,8","8,5"
2017-01-03 16:55:00,"57,6","5,8","8,5"
2017-01-03 17:25:00,"57,6","5,8","8,5"
2017-01-03 17:55:00,"57,6","5,8","8,6"
2017-01-03 18:25:00,57,"5,8","8,6"
2017-01-03 18:55:00,57,"5,8","8,6"
2017-01-03 19:25:00,57,"5,8","8,5"
2017-01-03 19:55:00,57,"5,8","8,5"
2017-01-03 20:25:00,57,"5,8","8,5"
2017-01-03 20:55:00,57,"5,8","8,5"
2017-01-03 21:25:00,57,"5,8","8,5"
2017-01-03 21:55:00,57,"5,8","8,4"
2017-01-03 22:25:00,"56,6","5,8","8,4"
2017-01-03 22:55:00,"56,6","5,8","8,4"
2017-01-03 23:25:00,"56,6","5,8","8,4"
2017-01-03 23:55:00,"56,6","5,8","8,4"
2017-01-04 00:25:00,58,"5,8","8,4"
2017-01-04 00:55:00,57,"5,8","8,4"
2017-01-04 01:25:00,57,"5,8","8,4"
2017-01-04 01:55:00,57,"5,8","8,3"
2017-01-04 02:25:00,"57,6","5,8","8,3"
2017-01-04 02:55:00,"57,9","5,8","8,3"
2017-01-04 03:25:00,57,"5,8","8,2"
2017-01-04 03:55:00,"57,6","5,8","8,2"
2017-01-04 04:25:00,"57,6","5,8","8,2"
2017-01-04 04:55:00,"57,6","5,8","8,2"
2017-01-04 05:25:00,"57,9","5,8","8,2"
2017-01-04 05:55:00,"57,5","5,8","8,2"
2017-01-04 06:25:00,"58,4","5,8","8,1"
2017-01-04 06:55:00,"57,5","5,8","8,1"
2017-01-04 07:25:00,"57,9","5,8","8,1"
2017-01-04 07:55:00,"58,4","5,8",8
2017-01-04 08:25:00,"57,5","5,8",8
2017-01-04 08:55:00,"57,9","5,8",8
2017-01-04 09:25:00,"56,9","5,8",8
2017-01-04 09:55:00,"57,9","5,8",8
2017-01-04 10:25:00,"56,9","5,8",8
2017-01-04 10:55:00,"57,9","5,8",8
2017-01-04 11:25:00,"57,5","5,8",8
2017-01-04 11:55:00,"56,9","5,8",8
2017-01-04 12:25:00,57,"5,8",8
2017-01-04 12:55:00,"56,9","5,8","8,1"
2017-01-04 13:25:00,"57,9","5,8",8
2017-01-04 13:55:00,"57,5","5,8",8
2017-01-04 14:25:00,"56,9","5,8",8
2017-01-04 14:55:00,"56,9","5,8",8
2017-01-04 15:25:00,"56,9","5,8",8
2017-01-04 15:55:00,57,"5,8",8
2017-01-04 16:25:00,57,"5,8","8,1"
2017-01-04 16:55:00,57,"5,8","8,1"
2017-01-04 17:25:00,"56,6","5,8","8,1"
2017-01-04 17:55:00,"57,6","5,8","8,2"
2017-01-04 18:25:00,57,"5,8","8,2"
2017-01-04 18:55:00,57,"5,8","8,2"
2017-01-04 19:25:00,57,"5,8","8,1"
2017-01-04 19:55:00,"57,9","5,8","8,1"
2017-01-04 20:25:00,57,"5,8","8,1"
2017-01-04 20:55:00,"56,9","5,8","8,1"
2017-01-04 21:25:00,"56,6","5,8",8
2017-01-04 21:55:00,"56,6","5,8",8
2017-01-04 22:25:00,"56,6","5,8",8
2017-01-04 22:55:00,"57,5","5,8",8
2017-01-04 23:25:00,"56,9","5,8",8
2017-01-04 23:55:00,"56,9","5,8",8
2017-01-05 00:25:00,"56,9","5,8",8
2017-01-05 00:55:00,"57,5","5,8",8
2017-01-05 01:25:00,"56,9","5,8",8
2017-01-05 01:55:00,"56,9","5,8",8
2017-01-05 02:25:00,"56,6","5,8","7,9"
2017-01-05 02:55:00,"57,5","5,8","7,9"
2017-01-05 03:25:00,"56,9","5,8","7,9"
2017-01-05 03:55:00,"56,9","5,8","7,9"
2017-01-05 04:25:00,"56,5","5,8","7,9"
2017-01-05 04:55:00,"57,5","5,8","7,8"
2017-01-05 05:25:00,"56,9","5,8","7,8"
2017-01-05 05:55:00,"56,9","5,8","7,8"
2017-01-05 06:25:00,"57,5","5,8","7,8"
2017-01-05 06:55:00,"56,9","5,8","7,8"
2017-01-05 07:25:00,"57,5","5,8","7,8"
2017-01-05 07:55:00,"57,9","5,8","7,8"
2017-01-05 08:25:00,"56,9","5,8","7,8"
2017-01-05 08:55:00,"56,9","5,8","7,8"
2017-01-05 09:25:00,"57,5","5,8","7,8"
2017-01-05 09:55:00,"57,5","5,8","7,8"
2017-01-05 10:25:00,"56,9","5,8","7,8"
2017-01-05 10:55:00,"57,5","5,8","7,9"
2017-01-05 11:25:00,"56,9","5,8","7,9"
2017-01-05 11:55:00,"56,9","5,8",8
2017-01-05 12:25:00,"56,9","5,8",8
2017-01-05 12:55:00,"56,9","5,8",8
2017-01-05 13:25:00,"56,9","5,8",8
2017-01-05 13:55:00,"56,6","5,8",8
2017-01-05 14:25:00,57,"5,8",8
2017-01-05 14:55:00,57,"5,8","8,1"
2017-01-05 15:25:00,57,"5,8","8,1"
2017-01-05 15:55:00,57,"5,8","8,1"
2017-01-05 16:25:00,57,"5,8","8,1"
2017-01-05 16:55:00,"56,6","5,8","8,1"
2017-01-05 17:25:00,"56,6","5,8","8,2"
2017-01-05 17:55:00,"57,5","5,8","8,1"
2017-01-05 18:25:00,"57,5","5,8","8,1"
2017-01-05 18:55:00,"57,5","5,8","8,1"
2017-01-05 19:25:00,"57,9","5,8","8,1"
2017-01-05 19:55:00,"58,4","5,8","8,1"
2017-01-05 20:25:00,"58,4","5,8",8
2017-01-05 20:55:00,"58,4","5,8",8
2017-01-05 21:25:00,"58,8","5,8",8
2017-01-05 21:55:00,"58,8","5,8","7,9"
2017-01-05 22:25:00,"58,8","5,8","7,9"
2017-01-05 22:55:00,"59,3","5,8","7,9"
2017-01-05 23:25:00,"59,3","5,8","7,8"
2017-01-05 23:55:00,"58,3","5,8","7,8"
2017-01-06 00:25:00,"58,3","5,8","7,8"
2017-01-06 00:55:00,"59,7","5,8","7,8"
2017-01-06 01:25:00,"59,7","5,8","7,7"
2017-01-06 01:55:00,"59,7","5,8","7,7"
2017-01-06 02:25:00,"59,6","5,8","7,7"
2017-01-06 02:55:00,"59,6","5,8","7,6"
2017-01-06 03:25:00,"60,2","5,8","7,6"
2017-01-06 03:55:00,"60,2","5,8","7,6"
2017-01-06 04:25:00,"60,2","5,8","7,6"
2017-01-06 04:55:00,"60,2","5,8","7,5"
2017-01-06 05:25:00,"60,6","5,8","7,5"
2017-01-06 05:55:00,"61,1","5,8","7,5"
2017-01-06 06:25:00,"60,6","5,8","7,4"
2017-01-06 06:55:00,"60,6","5,8","7,4"
2017-01-06 07:25:00,"60,6","5,8","7,4"
2017-01-06 07:55:00,"60,2","5,8","7,3"
2017-01-06 08:25:00,"60,2","5,8","7,2"
2017-01-06 08:55:00,"60,2","5,8","7,2"
2017-01-06 09:25:00,"60,2","5,8","7,2"
2017-01-06 09:55:00,"60,5","5,8","7,1"
2017-01-06 10:25:00,"60,5","5,8","7,1"
2017-01-06 10:55:00,61,"5,8","7,1"
2017-01-06 11:25:00,"60,5","5,8","7,1"
2017-01-06 11:55:00,61,"5,8","7,2"
2017-01-06 12:25:00,"60,5","5,8","7,2"
2017-01-06 12:55:00,61,"5,8","7,2"
2017-01-06 13:25:00,61,"5,8","7,2"
2017-01-06 13:55:00,61,"5,8","7,3"
2017-01-06 14:25:00,"61,4","5,8","7,2"
2017-01-06 14:55:00,"61,4","5,8","7,2"
2017-01-06 15:25:00,"60,2","5,8","7,2"
2017-01-06 15:55:00,"60,6","5,8","7,2"
2017-01-06 16:25:00,"60,2","5,8","7,3"
2017-01-06 16:55:00,"60,2","5,8","7,3"
2017-01-06 17:25:00,"59,6","5,8","7,4"
2017-01-06 17:55:00,"60,6","5,8","7,4"
2017-01-06 18:25:00,"60,2","5,8","7,4"
2017-01-06 18:55:00,"60,6","5,8","7,3"
2017-01-06 19:25:00,"60,6","5,8","7,3"
2017-01-06 19:55:00,"60,5","5,8","7,3"
2017-01-06 20:25:00,61,"5,8","7,2"
2017-01-06 20:55:00,61,"5,8","7,2"
2017-01-06 21:25:00,61,"5,8","7,2"
2017-01-06 21:55:00,61,"5,8","7,1"
2017-01-06 22:25:00,61,"5,8",7
2017-01-06 22:55:00,"61,4","5,8",7
2017-01-06 23:25:00,"61,3","5,8",7
2017-01-06 23:55:00,"61,3","5,8","6,9"
2017-01-07 00:25:00,"61,3","5,8","6,9"
2017-01-07 00:55:00,"61,3","5,8","6,8"
2017-01-07 01:25:00,"61,3","5,8","6,8"
2017-01-07 01:55:00,"61,3","5,8","6,8"
2017-01-07 02:25:00,"61,3","5,8","6,8"
2017-01-07 02:55:00,"61,3","5,8","6,8"
2017-01-07 03:25:00,"61,9","5,9","6,7"
2017-01-07 03:55:00,"61,9","5,8","6,7"
2017-01-07 04:25:00,"61,9","5,8","6,6"
2017-01-07 04:55:00,"61,3","5,8","6,6"
2017-01-07 05:25:00,"61,3","5,8","6,5"
2017-01-07 05:55:00,"61,8","5,8","6,5"
2017-01-07 06:25:00,"61,8","5,8","6,4"
2017-01-07 06:55:00,"61,8","5,8","6,4"
2017-01-07 07:25:00,"61,8","5,8","6,4"
2017-01-07 07:55:00,"61,8","5,8","6,4"
2017-01-07 08:25:00,"61,8","5,8","6,4"
2017-01-07 08:55:00,"62,2","5,8","6,3"
2017-01-07 09:25:00,"62,2","5,8","6,3"
2017-01-07 09:55:00,"62,2","5,8","6,3"
2017-01-07 10:25:00,"61,8","5,9","6,3"
2017-01-07 10:55:00,"60,9","5,8","6,3"
2017-01-07 11:25:00,"61,3","5,8","6,4"
2017-01-07 11:55:00,"60,9","5,8","6,4"
2017-01-07 12:25:00,"61,3","5,8","6,4"
2017-01-07 12:55:00,"62,2","5,8","6,4"
2017-01-07 13:25:00,"61,8","5,8","6,4"
2017-01-07 13:55:00,"61,3","5,8","6,4"
2017-01-07 14:25:00,"61,8","5,8","6,4"
2017-01-07 14:55:00,"61,8","5,8","6,4"
2017-01-07 15:25:00,"60,9","5,9","6,4"
2017-01-07 15:55:00,"60,4","5,8","6,4"
2017-01-07 16:25:00,"60,4","5,8","6,4"
2017-01-07 16:55:00,"60,4","5,8","6,4"
2017-01-07 17:25:00,"59,5","5,9","6,5"
2017-01-07 17:55:00,"60,9","5,8","6,5"
2017-01-07 18:25:00,"60,9","5,8","6,5"
2017-01-07 18:55:00,"61,9","5,8","6,5"
2017-01-07 19:25:00,"61,9","5,8","6,5"
2017-01-07 19:55:00,"62,7","5,8","6,5"
2017-01-07 20:25:00,"62,7","5,8","6,4"
2017-01-07 20:55:00,"63,1","5,8","6,4"
2017-01-07 21:25:00,"62,7","5,8","6,4"
2017-01-07 21:55:00,"62,2","5,8","6,4"
2017-01-07 22:25:00,"62,7","5,8","6,4"
2017-01-07 22:55:00,"62,7","5,8","6,4"
2017-01-07 23:25:00,"63,1","5,8","6,3"
2017-01-07 23:55:00,"62,7","5,8","6,3"
2017-01-08 00:25:00,"62,7","5,8","6,3"
2017-01-08 00:55:00,"62,7","5,8","6,2"
2017-01-08 01:25:00,63,"5,8","6,2"
2017-01-08 01:55:00,63,"5,8","6,2"
2017-01-08 02:25:00,63,"5,8","6,2"
2017-01-08 02:55:00,"63,4","5,8","6,1"
2017-01-08 03:25:00,"63,4","5,8","6,1"
2017-01-08 03:55:00,"63,4","5,8",6
2017-01-08 04:25:00,"62,2","5,8",6
2017-01-08 04:55:00,"62,6","5,8",6
2017-01-08 05:25:00,63,"5,8",6
2017-01-08 05:55:00,63,"5,8",6
2017-01-08 06:25:00,63,"5,8",6
2017-01-08 06:55:00,63,"5,8","5,9"
2017-01-08 07:25:00,"63,4","5,8","5,9"
2017-01-08 07:55:00,63,"5,8","5,9"
2017-01-08 08:25:00,63,"5,8","5,8"
2017-01-08 08:55:00,63,"5,8","5,8"
2017-01-08 09:25:00,63,"5,8","5,8"
2017-01-08 09:55:00,63,"5,8","5,8"
2017-01-08 10:25:00,63,"5,8","5,8"
2017-01-08 10:55:00,"63,3","5,8","5,8"
2017-01-08 11:25:00,"61,2","5,8","5,8"
2017-01-08 11:55:00,63,"5,8","5,8"
2017-01-08 12:25:00,63,"5,8","5,9"
2017-01-08 12:55:00,63,"5,8","5,9"
2017-01-08 13:25:00,63,"5,8","5,9"
2017-01-08 13:55:00,"63,4","5,8","5,9"
2017-01-08 14:25:00,"63,4","5,8","5,9"
2017-01-08 14:55:00,"63,9","5,8","5,9"
2017-01-08 15:25:00,"62,6","5,8","5,9"
2017-01-08 15:55:00,"61,8","5,8","5,9"
2017-01-08 16:25:00,"61,2","5,8",6
2017-01-08 16:55:00,"60,8","5,8",6
2017-01-08 17:25:00,"61,8","5,8",6
2017-01-08 17:55:00,"62,2","5,8",6
2017-01-08 18:25:00,"62,2","5,8",6
2017-01-08 18:55:00,"62,6","5,8","6,1"
2017-01-08 19:25:00,63,"5,8",6
2017-01-08 19:55:00,63,"5,8",6
2017-01-08 20:25:00,"63,4","5,8",6
2017-01-08 20:55:00,"63,4","5,8",6
2017-01-08 21:25:00,"63,4","5,8",6
2017-01-08 21:55:00,"63,9","5,8",6
2017-01-08 22:25:00,"63,9","5,8","5,9"
2017-01-08 22:55:00,"63,9","5,8","5,9"
2017-01-08 23:25:00,"63,9","5,8","5,9"
2017-01-08 23:55:00,"63,9","5,8","5,8"
2017-01-09 00:25:00,"63,9","5,8","5,8"
2017-01-09 00:55:00,"63,9","5,8","5,8"
2017-01-09 01:25:00,"63,9","5,8","5,8"
2017-01-09 01:55:00,"63,9","5,8","5,8"
2017-01-09 02:25:00,"63,9","5,8","5,8"
2017-01-09 02:55:00,"63,9","5,8","5,7"
2017-01-09 03:25:00,"63,9","5,8","5,7"
2017-01-09 03:55:00,"63,9","5,8","5,7"
2017-01-09 04:25:00,"63,9","5,8","5,7"
2017-01-09 04:55:00,"63,9","5,8","5,6"
2017-01-09 05:25:00,"63,9","5,8","5,6"
2017-01-09 05:55:00,"63,9","5,8","5,6"
2017-01-09 06:25:00,"63,9","5,8","5,6"
2017-01-09 06:55:00,"63,9","5,8","5,6"
2017-01-09 07:25:00,"63,9","5,8","5,6"
2017-01-09 07:55:00,"63,9","5,8","5,6"
2017-01-09 08:25:00,"62,6","5,8","5,5"
2017-01-09 08:55:00,"62,1","5,8","5,6"
2017-01-09 09:25:00,"61,7","5,8","5,6"
2017-01-09 09:55:00,"60,3","5,8","5,6"
2017-01-09 10:25:00,"59,9","5,8","5,6"
2017-01-09 10:55:00,"59,3","5,8","5,6"
2017-01-09 11:25:00,59,"5,8","5,7"
2017-01-09 11:55:00,"59,4","5,8","5,7"
2017-01-09 12:25:00,"60,3","5,8","5,8"
2017-01-09 12:55:00,"59,3","5,8","5,8"
2017-01-09 13:25:00,"59,3","5,8","5,7"
2017-01-09 13:55:00,59,"5,8","5,7"
2017-01-09 14:25:00,"59,4","5,8","5,7"
2017-01-09 14:55:00,"59,4","5,8","5,8"
2017-01-09 15:25:00,"59,4","5,8","5,8"
2017-01-09 15:55:00,59,"5,8","5,8"
2017-01-09 16:25:00,"58,5","5,8","5,8"
2017-01-09 16:55:00,"58,1","5,8","5,9"
2017-01-09 17:25:00,"57,6","5,8",6
2017-01-09 17:55:00,"57,6","5,8",6
2017-01-09 18:25:00,"58,1","5,8",6
2017-01-09 18:55:00,"58,5","5,8",6
2017-01-09 19:25:00,"58,5","5,8",6
2017-01-09 19:55:00,60,"5,8",6
2017-01-09 20:25:00,"59,4","5,8",6
2017-01-09 20:55:00,"59,4","5,8",6
2017-01-09 21:25:00,"59,4","5,8","5,9"
2017-01-09 21:55:00,59,"5,8","5,9"
2017-01-09 22:25:00,59,"5,8","5,9"
2017-01-09 22:55:00,"59,4","5,8","5,9"
2017-01-09 23:25:00,"59,4","5,8","5,9"
2017-01-09 23:55:00,"59,4","5,8","5,9"
2017-01-10 00:25:00,"58,5","5,8","5,9"
2017-01-10 00:55:00,"58,1","5,8","5,9"
2017-01-10 01:25:00,"57,6","5,8","5,9"
2017-01-10 01:55:00,"57,6","5,8",6
2017-01-10 02:25:00,"58,1","5,8",6
2017-01-10 02:55:00,"57,6","5,8",6
2017-01-10 03:25:00,"57,6","5,8",6
2017-01-10 03:55:00,"58,1","5,8",6
2017-01-10 04:25:00,"57,6","5,8",6
2017-01-10 04:55:00,"57,6","5,8",6
2017-01-10 05:25:00,"57,6","5,8",6
2017-01-10 05:55:00,"57,6","5,8",6
2017-01-10 06:25:00,"58,5","5,8",6
2017-01-10 06:55:00,"58,5","5,8",6
2017-01-10 07:25:00,"58,1","5,8",6
2017-01-10 07:55:00,"57,6","5,8",6
2017-01-10 08:25:00,"59,4","5,8",6
2017-01-10 08:55:00,"59,4","5,8",6
2017-01-10 09:25:00,"58,5","5,8",6
2017-01-10 09:55:00,"58,5","5,8",6
2017-01-10 10:25:00,"58,1","5,8",6
2017-01-10 10:55:00,"57,6","5,8",6
2017-01-10 11:25:00,"57,2","5,8",6
2017-01-10 11:55:00,"57,2","5,8",6
2017-01-10 12:25:00,"57,6","5,8","6,1"
2017-01-10 12:55:00,"58,1","5,8","6,1"
2017-01-10 13:25:00,"58,6","5,8","6,1"
2017-01-10 13:55:00,"57,6","5,8","6,1"
2017-01-10 14:25:00,"58,6","5,8","6,1"
2017-01-10 14:55:00,"58,1","5,8","6,1"
2017-01-10 15:25:00,"58,1","5,8",6
2017-01-10 15:55:00,59,"5,8","6,1"
2017-01-10 16:25:00,"57,6","5,8",6
2017-01-10 16:55:00,"58,1","5,8","6,1"
2017-01-10 17:25:00,"57,6","5,8","6,1"
2017-01-10 17:55:00,"58,1","5,8","6,1"
2017-01-10 18:25:00,"58,1","5,8","6,1"
2017-01-10 18:55:00,"58,1","5,8","6,2"
2017-01-10 19:25:00,"57,6","5,8","6,2"
2017-01-10 19:55:00,"58,6","5,8","6,1"
2017-01-10 20:25:00,"58,6","5,8","6,1"
2017-01-10 20:55:00,"58,6","5,8","6,1"
2017-01-10 21:25:00,"58,5","5,8","6,1"
2017-01-10 21:55:00,"58,1","5,8",6
2017-01-10 22:25:00,"58,5","5,8",6
2017-01-10 22:55:00,"58,5","5,8",6
2017-01-10 23:25:00,"58,5","5,8",6
2017-01-10 23:55:00,"59,4","5,8",6
2017-01-11 00:25:00,59,"5,8",6
2017-01-11 00:55:00,"59,4","5,8",6
2017-01-11 01:25:00,"58,5","5,8",6
2017-01-11 01:55:00,59,"5,8",6
2017-01-11 02:25:00,59,"5,8",6
2017-01-11 02:55:00,"59,4","5,8","5,9"
2017-01-11 03:25:00,"59,4","5,8","5,9"
2017-01-11 03:55:00,"59,9","5,8","5,9"
2017-01-11 04:25:00,59,"5,8","5,8"
2017-01-11 04:55:00,"59,9","5,8","5,8"
2017-01-11 05:25:00,"59,9","5,8","5,8"
2017-01-11 05:55:00,"59,9","5,8","5,8"
2017-01-11 06:25:00,"60,3","5,8","5,7"
2017-01-11 06:55:00,"60,8","5,8","5,7"
2017-01-11 07:25:00,"60,8","5,8","5,7"
2017-01-11 07:55:00,"60,3","5,8","5,6"
2017-01-11 08:25:00,"59,9","5,8","5,6"
2017-01-11 08:55:00,"60,3","5,8","5,6"
2017-01-11 09:25:00,"59,3","5,8","5,6"
2017-01-11 09:55:00,59,"5,8","5,6"
2017-01-11 10:25:00,"59,3","5,8","5,6"
2017-01-11 10:55:00,"59,3","5,8","5,6"
2017-01-11 11:25:00,"59,3","5,8","5,6"
2017-01-11 11:55:00,"58,5","5,8","5,6"
2017-01-11 12:25:00,"59,3","5,8","5,7"
2017-01-11 12:55:00,"59,3","5,8","5,7"
2017-01-11 13:25:00,"59,3","5,8","5,7"
2017-01-11 13:55:00,"59,9","5,8","5,6"
2017-01-11 14:25:00,"59,9","5,8","5,6"
2017-01-11 14:55:00,"59,3","5,8","5,6"
2017-01-11 15:25:00,"60,8","5,8","5,6"
2017-01-11 15:55:00,"59,9","5,8","5,6"
2017-01-11 16:25:00,"59,9","5,8","5,7"
2017-01-11 16:55:00,"59,3","5,8","5,7"
2017-01-11 17:25:00,"59,9","5,8","5,7"
2017-01-11 17:55:00,"59,3","5,8","5,7"
2017-01-11 18:25:00,"59,3","5,8","5,7"
2017-01-11 18:55:00,"60,3","5,8","5,7"
2017-01-11 19:25:00,"59,9","5,8","5,7"
2017-01-11 19:55:00,"60,3","5,8","5,7"
2017-01-11 20:25:00,"60,3","5,8","5,6"
2017-01-11 20:55:00,"60,3","5,8","5,6"
2017-01-11 21:25:00,"60,3","5,8","5,6"
2017-01-11 21:55:00,"60,3","5,8","5,6"
2017-01-11 22:25:00,"59,9","5,8","5,6"
2017-01-11 22:55:00,"59,3","5,8","5,6"
2017-01-11 23:25:00,"59,9","5,8","5,6"
2017-01-11 23:55:00,"60,3","5,8","5,6"
2017-01-12 00:25:00,"60,3","5,8","5,5"
2017-01-12 00:55:00,"59,9","5,8","5,5"
2017-01-12 01:25:00,"59,9","5,8","5,5"
2017-01-12 01:55:00,"58,9","5,8","5,5"
2017-01-12 02:25:00,"57,5","5,8","5,5"
2017-01-12 02:55:00,"58,5","5,8","5,5"
2017-01-12 03:25:00,"57,1","5,8","5,4"
2017-01-12 03:55:00,"56,2","5,8","5,4"
2017-01-12 04:25:00,"55,6","5,8","5,4"
2017-01-12 04:55:00,"56,6","5,8","5,4"
